SITE_TYPE,NAME,SITECODE,DepType,VARIABLE,VALUE,SCORE,LABEL,DATA_SRCE
SAC,Hollymount,UK0030169,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Lecale Fens,UK0030180,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Main Valley Bogs,UK0030199,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Moneygal Bog,UK0030211,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Moninea Bog,UK0030212,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Montiaghs Moss,UK0030214,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,North Antrim Coast,UK0030224,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Owenkillew River,UK0030233,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Peatlands Park,UK0030236,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Peatlands Park,UK0030236,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Rostrevor Wood,UK0030268,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Slieve Gullion,UK0030277,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Turmennan,UK0030291,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Upper Ballinderry River,UK0030296,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Upper Ballinderry River,UK0030296,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,West Fermanagh Scarplands,UK0030300,Grid Average,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,West Fermanagh Scarplands,UK0030300,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,West Fermanagh Scarplands,UK0030300,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Wolf Island Bog,UK0030303,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Aughnadarragh Lough,UK0030318,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Ballykilbeg,UK0030319,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Cranny Bogs,UK0030321,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Curran Bog,UK0030322,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Dead Island Bog,UK0030323,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Deroran Bog,UK0030324,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Tonnagh Beg Bog,UK0030325,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Tully Bog,UK0030326,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,River Roe and Tributaries,UK0030360,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,River Faughan and Tributaries,UK0030361,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
