ID,NAME,Dep_typ,VARIABLE,VALUE,LABEL,SCORE,DATA_SRCE
ASSI088,Teal Lough Part II,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,77.1776686670304,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI088,Teal Lough Part II,Low-growing semi-natural vegetation,% total N deposition from Europe,20.7973886686873,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI088,Teal Lough Part II,Low-growing semi-natural vegetation,% total N deposition from NI,62.4077096448279,Major contributions from NI sources,3,Source Attribution 2012
ASSI089,Murlough,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,73.8137286241134,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI089,Murlough,Low-growing semi-natural vegetation,% total N deposition from Europe,23.6107091486621,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI089,Murlough,Low-growing semi-natural vegetation,% total N deposition from NI,54.4465260574424,Major contributions from NI sources,3,Source Attribution 2012
ASSI090,Upper Lough Erne - Galloon,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,55.8240067753201,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI090,Upper Lough Erne - Galloon,Low-growing semi-natural vegetation,% total N deposition from Europe,41.9737696834527,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI090,Upper Lough Erne - Galloon,Low-growing semi-natural vegetation,% total N deposition from NI,47.3292193315121,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI093,Upper Lough Erne - Belleisle,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,68.7812146353294,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI093,Upper Lough Erne - Belleisle,Low-growing semi-natural vegetation,% total N deposition from Europe,32.2157579910733,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI093,Upper Lough Erne - Belleisle,Low-growing semi-natural vegetation,% total N deposition from NI,54.1003988456125,Major contributions from NI sources,3,Source Attribution 2012
ASSI094,Upper Lough Erne - Trannish,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,68.4539062900698,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI094,Upper Lough Erne - Trannish,Low-growing semi-natural vegetation,% total N deposition from Europe,32.8987214014756,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI094,Upper Lough Erne - Trannish,Low-growing semi-natural vegetation,% total N deposition from NI,55.6385134914553,Major contributions from NI sources,3,Source Attribution 2012
ASSI095,Eastern Mournes,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,66.5488873428441,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI095,Eastern Mournes,Low-growing semi-natural vegetation,% total N deposition from Europe,29.7991453846829,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI095,Eastern Mournes,Low-growing semi-natural vegetation,% total N deposition from NI,47.5881693093512,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI103,Carlingford Lough,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,65.1539951585342,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI103,Carlingford Lough,Low-growing semi-natural vegetation,% total N deposition from Europe,30.7720150573641,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI103,Carlingford Lough,Low-growing semi-natural vegetation,% total N deposition from NI,52.0861754756747,Major contributions from NI sources,3,Source Attribution 2012
ASSI104,Outer Belfast Lough,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,63.4314820113522,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI104,Outer Belfast Lough,Low-growing semi-natural vegetation,% total N deposition from Europe,15.4243234480121,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI104,Outer Belfast Lough,Low-growing semi-natural vegetation,% total N deposition from NI,67.0764129616873,Major contributions from NI sources,3,Source Attribution 2012
ASSI105,Outer Ards,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,76.5787384646693,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI105,Outer Ards,Low-growing semi-natural vegetation,% total N deposition from Europe,16.855716403192,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI105,Outer Ards,Low-growing semi-natural vegetation,% total N deposition from NI,65.3032534861371,Major contributions from NI sources,3,Source Attribution 2012
ASSI106,Larne Lough,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,74.959446672415,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI106,Larne Lough,Low-growing semi-natural vegetation,% total N deposition from Europe,16.2024523937268,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI106,Larne Lough,Low-growing semi-natural vegetation,% total N deposition from NI,62.9828153933302,Major contributions from NI sources,3,Source Attribution 2012
ASSI107,White Park Bay,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,75.1737067796873,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI107,White Park Bay,Low-growing semi-natural vegetation,% total N deposition from Europe,16.6629783620165,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI107,White Park Bay,Low-growing semi-natural vegetation,% total N deposition from NI,65.273417511225,Major contributions from NI sources,3,Source Attribution 2012
ASSI110,Finn Floods,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,39.5121521622193,Substantial contribution from NI Agriculture,2,Source Attribution 2012
ASSI110,Finn Floods,Low-growing semi-natural vegetation,% total N deposition from Europe,53.1269444340011,Major contributions from European/RoI sources,3,Source Attribution 2012
ASSI110,Finn Floods,Low-growing semi-natural vegetation,% total N deposition from NI,35.4686670189057,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI111,Largalinny,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,54.7849761599621,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI111,Largalinny,Low-growing semi-natural vegetation,% total N deposition from Europe,37.790139169876,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI111,Largalinny,Low-growing semi-natural vegetation,% total N deposition from NI,44.1361170630501,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI121,Annachullion Lough,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,52.864337425244,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI121,Annachullion Lough,Low-growing semi-natural vegetation,% total N deposition from Europe,42.9255918827508,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI121,Annachullion Lough,Low-growing semi-natural vegetation,% total N deposition from NI,46.4017286734311,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI122,Drumacrittin Lough,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,65.3571742377647,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI122,Drumacrittin Lough,Low-growing semi-natural vegetation,% total N deposition from Europe,32.3950950260302,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI122,Drumacrittin Lough,Low-growing semi-natural vegetation,% total N deposition from NI,54.8176838319848,Major contributions from NI sources,3,Source Attribution 2012
ASSI123,Caldanagh Bog,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,85.7745467600072,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI123,Caldanagh Bog,Low-growing semi-natural vegetation,% total N deposition from Europe,10.7577285943156,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI123,Caldanagh Bog,Low-growing semi-natural vegetation,% total N deposition from NI,78.4311398564054,Major contributions from NI sources,3,Source Attribution 2012
ASSI124,Cranny Bogs,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,73.4046659623549,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI124,Cranny Bogs,Low-growing semi-natural vegetation,% total N deposition from Europe,15.0726971949589,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI124,Cranny Bogs,Low-growing semi-natural vegetation,% total N deposition from NI,76.3390050573405,Major contributions from NI sources,3,Source Attribution 2012
ASSI125,Dead Island Bog,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,86.6211914506594,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI125,Dead Island Bog,Low-growing semi-natural vegetation,% total N deposition from Europe,11.9510703363914,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI125,Dead Island Bog,Low-growing semi-natural vegetation,% total N deposition from NI,78.0489296636086,Major contributions from NI sources,3,Source Attribution 2012
ASSI126,Frosses Bog,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,89.7162681204312,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI126,Frosses Bog,Low-growing semi-natural vegetation,% total N deposition from Europe,9.11198288159772,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI126,Frosses Bog,Low-growing semi-natural vegetation,% total N deposition from NI,81.8607346647646,Major contributions from NI sources,3,Source Attribution 2012
ASSI127,Garry Bog Part II,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,84.3115438108484,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI127,Garry Bog Part II,Low-growing semi-natural vegetation,% total N deposition from Europe,10.8875128998968,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI127,Garry Bog Part II,Low-growing semi-natural vegetation,% total N deposition from NI,80.0245098039216,Major contributions from NI sources,3,Source Attribution 2012
ASSI128,McKean's Moss,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,72.4488679864377,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI128,McKean's Moss,Low-growing semi-natural vegetation,% total N deposition from Europe,24.0373211038191,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI128,McKean's Moss,Low-growing semi-natural vegetation,% total N deposition from NI,67.865897050684,Major contributions from NI sources,3,Source Attribution 2012
ASSI129,Tonnagh Beg Bog,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,82.7275686231963,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI129,Tonnagh Beg Bog,Low-growing semi-natural vegetation,% total N deposition from Europe,17.9072049341183,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI129,Tonnagh Beg Bog,Low-growing semi-natural vegetation,% total N deposition from NI,72.5820016820858,Major contributions from NI sources,3,Source Attribution 2012
ASSI130,Tully Bog,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,84.0751388711361,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI130,Tully Bog,Low-growing semi-natural vegetation,% total N deposition from Europe,14.4107211464894,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI130,Tully Bog,Low-growing semi-natural vegetation,% total N deposition from NI,76.0482312882483,Major contributions from NI sources,3,Source Attribution 2012
ASSI131,Wolf Island Bog,Low-growing semi-natural vegetation,% dry NHx deposition from NI agriculture,86.5758572099577,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI131,Wolf Island Bog,Low-growing semi-natural vegetation,% total N deposition from Europe,12.3682101239287,Minor contributions from European/RoI sources,1,Source Attribution 2012
